Sim Time,X Pos,Y Pos,Z Pos,Phi,Theta,Psi,Height Setpoint,Phi Setpoint,Theta Setpoint,Heading Setpoint
199.1,1.36794e-11,3.5834e-12,3.9995,-1.80567e-14,7.49319e-13,19.8101,4,0,0,25
199.11,1.36895e-11,3.58664e-12,3.9995,-1.80739e-14,7.49527e-13,19.8118,4,0,0,25
199.12,1.36997e-11,3.58988e-12,3.9995,-1.80911e-14,7.49733e-13,19.8135,4,0,0,25
199.13,1.37098e-11,3.59312e-12,3.9995,-1.81084e-14,7.49938e-13,19.8152,4,0,0,25
199.14,1.372e-11,3.59637e-12,3.9995,-1.81258e-14,7.50143e-13,19.817,4,0,0,25
199.15,1.37302e-11,3.59962e-12,3.9995,-1.81432e-14,7.50349e-13,19.8187,4,0,0,25
199.16,1.37404e-11,3.60287e-12,3.9995,-1.81607e-14,7.50554e-13,19.8204,4,0,0,25
199.17,1.37505e-11,3.60612e-12,3.9995,-1.81783e-14,7.5076e-13,19.8222,4,0,0,25
199.18,1.37607e-11,3.60937e-12,3.9995,-1.81959e-14,7.50965e-13,19.8239,4,0,0,25
199.19,1.37709e-11,3.61262e-12,3.9995,-1.82135e-14,7.51171e-13,19.8257,4,0,0,25
199.2,1.37811e-11,3.61588e-12,3.9995,-1.82312e-14,7.51373e-13,19.8275,4,0,0,25
199.21,1.37913e-11,3.61914e-12,3.99951,-1.8249e-14,7.51579e-13,19.8292,4,0,0,25
199.22,1.38015e-11,3.6224e-12,3.99951,-1.82668e-14,7.51781e-13,19.831,4,0,0,25
199.23,1.38117e-11,3.62566e-12,3.99951,-1.82847e-14,7.5198e-13,19.8328,4,0,0,25
199.24,1.38219e-11,3.62892e-12,3.99951,-1.83027e-14,7.52177e-13,19.8346,4,0,0,25
199.25,1.38322e-11,3.63219e-12,3.99951,-1.83207e-14,7.52373e-13,19.8364,4,0,0,25
199.26,1.38424e-11,3.63546e-12,3.99951,-1.83387e-14,7.52573e-13,19.8382,4,0,0,25
199.27,1.38526e-11,3.63873e-12,3.99951,-1.83568e-14,7.52769e-13,19.84,4,0,0,25
199.28,1.38628e-11,3.642e-12,3.99951,-1.8375e-14,7.52963e-13,19.8418,4,0,0,25
199.29,1.38731e-11,3.64527e-12,3.99951,-1.83932e-14,7.53156e-13,19.8436,4,0,0,25
199.3,1.38833e-11,3.64855e-12,3.99951,-1.84115e-14,7.5335e-13,19.8455,4,0,0,25
199.31,1.38936e-11,3.65182e-12,3.99951,-1.84298e-14,7.53546e-13,19.8473,4,0,0,25
199.32,1.39038e-11,3.6551e-12,3.99951,-1.84482e-14,7.53745e-13,19.8491,4,0,0,25
199.33,1.39141e-11,3.65838e-12,3.99951,-1.84666e-14,7.53942e-13,19.851,4,0,0,25
199.34,1.39243e-11,3.66167e-12,3.99951,-1.84851e-14,7.54141e-13,19.8529,4,0,0,25
199.35,1.39346e-11,3.66495e-12,3.99951,-1.85036e-14,7.54341e-13,19.8547,4,0,0,25
199.36,1.39449e-11,3.66824e-12,3.99951,-1.85222e-14,7.54543e-13,19.8566,4,0,0,25
199.37,1.39552e-11,3.67153e-12,3.99951,-1.85408e-14,7.54742e-13,19.8585,4,0,0,25
199.38,1.39654e-11,3.67482e-12,3.99951,-1.85595e-14,7.54942e-13,19.8603,4,0,0,25
199.39,1.39757e-11,3.67811e-12,3.99951,-1.85782e-14,7.55141e-13,19.8622,4,0,0,25
199.4,1.3986e-11,3.6814e-12,3.99951,-1.8597e-14,7.55338e-13,19.8641,4,0,0,25
199.41,1.39963e-11,3.6847e-12,3.99951,-1.86158e-14,7.55531e-13,19.866,4,0,0,25
199.42,1.40066e-11,3.68799e-12,3.99951,-1.86347e-14,7.55724e-13,19.8679,4,0,0,25
199.43,1.40169e-11,3.69129e-12,3.99951,-1.86536e-14,7.55918e-13,19.8698,4,0,0,25
199.44,1.40272e-11,3.6946e-12,3.99951,-1.86726e-14,7.56108e-13,19.8717,4,0,0,25
199.45,1.40376e-11,3.6979e-12,3.99951,-1.86916e-14,7.56299e-13,19.8736,4,0,0,25
199.46,1.40479e-11,3.7012e-12,3.99951,-1.87107e-14,7.56489e-13,19.8756,4,0,0,25
199.47,1.40582e-11,3.70451e-12,3.99951,-1.87298e-14,7.5668e-13,19.8775,4,0,0,25
199.48,1.40685e-11,3.70782e-12,3.99951,-1.8749e-14,7.5687e-13,19.8794,4,0,0,25
199.49,1.40789e-11,3.71113e-12,3.99951,-1.87682e-14,7.5706e-13,19.8814,4,0,0,25
199.5,1.40892e-11,3.71444e-12,3.99951,-1.87874e-14,7.57248e-13,19.8833,4,0,0,25
199.51,1.40995e-11,3.71776e-12,3.99951,-1.88067e-14,7.57435e-13,19.8853,4,0,0,25
199.52,1.41099e-11,3.72107e-12,3.99951,-1.88261e-14,7.5762e-13,19.8872,4,0,0,25
199.53,1.41203e-11,3.72439e-12,3.99951,-1.88454e-14,7.57804e-13,19.8892,4,0,0,25
199.54,1.41306e-11,3.72771e-12,3.99951,-1.88648e-14,7.57988e-13,19.8911,4,0,0,25
199.55,1.4141e-11,3.73103e-12,3.99952,-1.88843e-14,7.5817e-13,19.8931,4,0,0,25
199.56,1.41513e-11,3.73436e-12,3.99952,-1.89038e-14,7.58351e-13,19.8951,4,0,0,25
199.57,1.41617e-11,3.73768e-12,3.99952,-1.89233e-14,7.58536e-13,19.8971,4,0,0,25
199.58,1.41721e-11,3.74101e-12,3.99952,-1.89429e-14,7.58717e-13,19.8991,4,0,0,25
199.59,1.41825e-11,3.74434e-12,3.99952,-1.89625e-14,7.58902e-13,19.9011,4,0,0,25
199.6,1.41929e-11,3.74767e-12,3.99952,-1.89822e-14,7.59083e-13,19.903,4,0,0,25
199.61,1.42033e-11,3.75101e-12,3.99952,-1.90019e-14,7.59264e-13,19.905,4,0,0,25
199.62,1.42137e-11,3.75434e-12,3.99952,-1.90216e-14,7.59449e-13,19.9071,4,0,0,25
199.63,1.42241e-11,3.75768e-12,3.99952,-1.90414e-14,7.59633e-13,19.9091,4,0,0,25
199.64,1.42345e-11,3.76102e-12,3.99952,-1.90612e-14,7.59818e-13,19.9111,4,0,0,25
199.65,1.42449e-11,3.76436e-12,3.99952,-1.90811e-14,7.59999e-13,19.9131,4,0,0,25
199.66,1.42553e-11,3.7677e-12,3.99952,-1.9101e-14,7.6018e-13,19.9151,4,0,0,25
199.67,1.42657e-11,3.77105e-12,3.99952,-1.91209e-14,7.60362e-13,19.9171,4,0,0,25
199.68,1.42761e-11,3.77439e-12,3.99952,-1.91408e-14,7.6054e-13,19.9192,4,0,0,25
199.69,1.42866e-11,3.77774e-12,3.99952,-1.91608e-14,7.60719e-13,19.9212,4,0,0,25
199.7,1.4297e-11,3.78109e-12,3.99952,-1.91808e-14,7.60894e-13,19.9233,4,0,0,25
199.71,1.43075e-11,3.78445e-12,3.99952,-1.92009e-14,7.61069e-13,19.9253,4,0,0,25
199.72,1.43179e-11,3.7878e-12,3.99952,-1.9221e-14,7.61245e-13,19.9273,4,0,0,25
199.73,1.43284e-11,3.79116e-12,3.99952,-1.92411e-14,7.61423e-13,19.9294,4,0,0,25
199.74,1.43388e-11,3.79451e-12,3.99952,-1.92613e-14,7.61602e-13,19.9315,4,0,0,25
199.75,1.43493e-11,3.79787e-12,3.99952,-1.92815e-14,7.61783e-13,19.9335,4,0,0,25
199.76,1.43597e-11,3.80124e-12,3.99952,-1.93017e-14,7.61967e-13,19.9356,4,0,0,25
199.77,1.43702e-11,3.8046e-12,3.99952,-1.9322e-14,7.62155e-13,19.9376,4,0,0,25
199.78,1.43807e-11,3.80797e-12,3.99952,-1.93422e-14,7.62342e-13,19.9397,4,0,0,25
199.79,1.43912e-11,3.81133e-12,3.99952,-1.93626e-14,7.62529e-13,19.9418,4,0,0,25
199.8,1.44017e-11,3.8147e-12,3.99952,-1.93829e-14,7.6272e-13,19.9439,4,0,0,25
199.81,1.44121e-11,3.81807e-12,3.99952,-1.94033e-14,7.62907e-13,19.946,4,0,0,25
199.82,1.44226e-11,3.82145e-12,3.99952,-1.94237e-14,7.63097e-13,19.948,4,0,0,25
199.83,1.44331e-11,3.82482e-12,3.99952,-1.94442e-14,7.63288e-13,19.9501,4,0,0,25
199.84,1.44436e-11,3.8282e-12,3.99952,-1.94647e-14,7.63475e-13,19.9522,4,0,0,25
199.85,1.44541e-11,3.83158e-12,3.99952,-1.94852e-14,7.63665e-13,19.9543,4,0,0,25
199.86,1.44647e-11,3.83496e-12,3.99952,-1.95057e-14,7.63852e-13,19.9564,4,0,0,25
199.87,1.44752e-11,3.83834e-12,3.99952,-1.95263e-14,7.6404e-13,19.9585,4,0,0,25
199.88,1.44857e-11,3.84173e-12,3.99952,-1.95469e-14,7.6423e-13,19.9606,4,0,0,25
199.89,1.44962e-11,3.84511e-12,3.99952,-1.95675e-14,7.6442e-13,19.9627,4,0,0,25
199.9,1.45068e-11,3.8485e-12,3.99952,-1.95882e-14,7.64611e-13,19.9648,4,0,0,25
199.91,1.45173e-11,3.85189e-12,3.99952,-1.96088e-14,7.64801e-13,19.967,4,0,0,25
199.92,1.45279e-11,3.85529e-12,3.99952,-1.96295e-14,7.64991e-13,19.9691,4,0,0,25
199.93,1.45384e-11,3.85868e-12,3.99952,-1.96503e-14,7.65179e-13,19.9712,4,0,0,25
199.94,1.4549e-11,3.86208e-12,3.99952,-1.9671e-14,7.65366e-13,19.9733,4,0,0,25
199.95,1.45595e-11,3.86547e-12,3.99952,-1.96918e-14,7.65553e-13,19.9754,4,0,0,25
199.96,1.45701e-11,3.86887e-12,3.99952,-1.97126e-14,7.6574e-13,19.9776,4,0,0,25
199.97,1.45806e-11,3.87228e-12,3.99952,-1.97335e-14,7.65925e-13,19.9797,4,0,0,25
199.98,1.45912e-11,3.87568e-12,3.99952,-1.97543e-14,7.66106e-13,19.9818,4,0,0,25
199.99,1.46018e-11,3.87909e-12,3.99952,-1.97752e-14,7.66287e-13,19.984,4,0,0,25
200,1.46124e-11,3.88249e-12,3.99952,-1.97961e-14,7.66466e-13,19.9861,4,0,0,25
200.01,1.4623e-11,3.8859e-12,3.99952,-1.98171e-14,7.66647e-13,19.9882,4,0,0,25
200.02,1.46336e-11,3.88932e-12,3.99952,-1.9838e-14,7.66825e-13,19.9904,4,0,0,25
200.03,1.46442e-11,3.89273e-12,3.99952,-1.9859e-14,7.67007e-13,19.9925,4,0,0,25
200.04,1.46548e-11,3.89614e-12,3.99952,-1.988e-14,7.67188e-13,19.9947,4,0,0,25
200.05,1.46654e-11,3.89956e-12,3.99952,-1.9901e-14,7.67366e-13,19.9968,4,0,0,25
200.06,1.4676e-11,3.90298e-12,3.99952,-1.9922e-14,7.67542e-13,19.999,4,0,0,25
200.07,1.46866e-11,3.9064e-12,3.99952,-1.99431e-14,7.67717e-13,20.0011,4,0,0,25
200.08,1.46972e-11,3.90983e-12,3.99952,-1.99641e-14,7.67892e-13,20.0033,4,0,0,25
200.09,1.47078e-11,3.91325e-12,3.99952,-1.99852e-14,7.68071e-13,20.0054,4,0,0,25
200.1,1.47185e-11,3.91668e-12,3.99952,-2.00063e-14,7.68246e-13,20.0076,4,0,0,25
200.11,1.47291e-11,3.92011e-12,3.99952,-2.00275e-14,7.68421e-13,20.0098,4,0,0,25
200.12,1.47398e-11,3.92354e-12,3.99952,-2.00486e-14,7.68599e-13,20.0119,4,0,0,25
200.13,1.47504e-11,3.92697e-12,3.99952,-2.00697e-14,7.68778e-13,20.0141,4,0,0,25
200.14,1.47611e-11,3.93041e-12,3.99952,-2.00909e-14,7.68953e-13,20.0163,4,0,0,25
200.15,1.47717e-11,3.93384e-12,3.99952,-2.01121e-14,7.69125e-13,20.0184,4,0,0,25
200.16,1.47824e-11,3.93728e-12,3.99952,-2.01333e-14,7.69295e-13,20.0206,4,0,0,25
200.17,1.4793e-11,3.94072e-12,3.99952,-2.01545e-14,7.69464e-13,20.0228,4,0,0,25
200.18,1.48037e-11,3.94416e-12,3.99952,-2.01758e-14,7.69633e-13,20.0249,4,0,0,25
200.19,1.48144e-11,3.94761e-12,3.99952,-2.0197e-14,7.698e-13,20.0271,4,0,0,25
200.2,1.48251e-11,3.95106e-12,3.99952,-2.02182e-14,7.69969e-13,20.0293,4,0,0,25
200.21,1.48357e-11,3.9545e-12,3.99952,-2.02395e-14,7.70142e-13,20.0314,4,0,0,25
200.22,1.48464e-11,3.95795e-12,3.99952,-2.02608e-14,7.70317e-13,20.0336,4,0,0,25
200.23,1.48571e-11,3.96141e-12,3.99952,-2.02821e-14,7.70492e-13,20.0358,4,0,0,25
200.24,1.48678e-11,3.96486e-12,3.99952,-2.03034e-14,7.70667e-13,20.038,4,0,0,25
200.25,1.48785e-11,3.96832e-12,3.99952,-2.03247e-14,7.7084e-13,20.0401,4,0,0,25
200.26,1.48892e-11,3.97177e-12,3.99952,-2.0346e-14,7.71015e-13,20.0423,4,0,0,25
200.27,1.49e-11,3.97523e-12,3.99952,-2.03673e-14,7.7119e-13,20.0445,4,0,0,25
200.28,1.49107e-11,3.9787e-12,3.99952,-2.03887e-14,7.71369e-13,20.0467,4,0,0,25
200.29,1.49214e-11,3.98216e-12,3.99952,-2.041e-14,7.71544e-13,20.0488,4,0,0,25
200.3,1.49321e-11,3.98563e-12,3.99952,-2.04314e-14,7.71719e-13,20.051,4,0,0,25
200.31,1.49429e-11,3.98909e-12,3.99952,-2.04528e-14,7.71895e-13,20.0532,4,0,0,25
200.32,1.49536e-11,3.99256e-12,3.99952,-2.04741e-14,7.7207e-13,20.0554,4,0,0,25
200.33,1.49644e-11,3.99604e-12,3.99952,-2.04955e-14,7.72248e-13,20.0575,4,0,0,25
200.34,1.49751e-11,3.99951e-12,3.99952,-2.05169e-14,7.72426e-13,20.0597,4,0,0,25
200.35,1.49859e-11,4.00298e-12,3.99952,-2.05383e-14,7.72602e-13,20.0619,4,0,0,25
200.36,1.49966e-11,4.00646e-12,3.99952,-2.05597e-14,7.72777e-13,20.0641,4,0,0,25
200.37,1.50074e-11,4.00994e-12,3.99952,-2.05811e-14,7.72949e-13,20.0663,4,0,0,25
200.38,1.50182e-11,4.01342e-12,3.99952,-2.06025e-14,7.73122e-13,20.0684,4,0,0,25
200.39,1.50289e-11,4.01691e-12,3.99952,-2.0624e-14,7.73294e-13,20.0706,4,0,0,25
200.4,1.50397e-11,4.02039e-12,3.99952,-2.06454e-14,7.73466e-13,20.0728,4,0,0,25
200.41,1.50505e-11,4.02388e-12,3.99952,-2.06668e-14,7.73639e-13,20.075,4,0,0,25
200.42,1.50613e-11,4.02737e-12,3.99952,-2.06882e-14,7.73811e-13,20.0771,4,0,0,25
200.43,1.50721e-11,4.03086e-12,3.99952,-2.07097e-14,7.7398e-13,20.0793,4,0,0,25
200.44,1.50829e-11,4.03435e-12,3.99952,-2.07311e-14,7.74152e-13,20.0815,4,0,0,25
200.45,1.50937e-11,4.03785e-12,3.99952,-2.07525e-14,7.74328e-13,20.0837,4,0,0,25
200.46,1.51045e-11,4.04134e-12,3.99952,-2.0774e-14,7.745e-13,20.0859,4,0,0,25
200.47,1.51153e-11,4.04484e-12,3.99952,-2.07954e-14,7.74672e-13,20.088,4,0,0,25
200.48,1.51261e-11,4.04834e-12,3.99952,-2.08168e-14,7.74842e-13,20.0902,4,0,0,25
200.49,1.51369e-11,4.05185e-12,3.99952,-2.08383e-14,7.75014e-13,20.0924,4,0,0,25
200.5,1.51478e-11,4.05535e-12,3.99952,-2.08597e-14,7.75186e-13,20.0945,4,0,0,25
200.51,1.51586e-11,4.05886e-12,3.99952,-2.08811e-14,7.75359e-13,20.0967,4,0,0,25
200.52,1.51694e-11,4.06237e-12,3.99952,-2.09026e-14,7.75534e-13,20.0989,4,0,0,25
200.53,1.51803e-11,4.06588e-12,3.99952,-2.0924e-14,7.75706e-13,20.101,4,0,0,25
200.54,1.51911e-11,4.06939e-12,3.99952,-2.09454e-14,7.75875e-13,20.1032,4,0,0,25
200.55,1.5202e-11,4.0729e-12,3.99952,-2.09669e-14,7.76045e-13,20.1054,4,0,0,25
200.56,1.52128e-11,4.07642e-12,3.99952,-2.09883e-14,7.76211e-13,20.1075,4,0,0,25
200.57,1.52237e-11,4.07994e-12,3.99952,-2.10097e-14,7.76377e-13,20.1097,4,0,0,25
200.58,1.52346e-11,4.08346e-12,3.99952,-2.10311e-14,7.76547e-13,20.1119,4,0,0,25
200.59,1.52454e-11,4.08698e-12,3.99952,-2.10525e-14,7.76716e-13,20.114,4,0,0,25
200.6,1.52563e-11,4.09051e-12,3.99952,-2.10739e-14,7.76885e-13,20.1162,4,0,0,25
200.61,1.52672e-11,4.09403e-12,3.99952,-2.10953e-14,7.77058e-13,20.1183,4,0,0,25
200.62,1.52781e-11,4.09756e-12,3.99952,-2.11167e-14,7.77227e-13,20.1205,4,0,0,25
200.63,1.5289e-11,4.10109e-12,3.99952,-2.11381e-14,7.77396e-13,20.1226,4,0,0,25
200.64,1.52999e-11,4.10462e-12,3.99952,-2.11595e-14,7.77563e-13,20.1248,4,0,0,25
200.65,1.53108e-11,4.10816e-12,3.99952,-2.11809e-14,7.77729e-13,20.1269,4,0,0,25
200.66,1.53217e-11,4.1117e-12,3.99952,-2.12022e-14,7.77892e-13,20.1291,4,0,0,25
200.67,1.53326e-11,4.11523e-12,3.99951,-2.12236e-14,7.78059e-13,20.1312,4,0,0,25
200.68,1.53435e-11,4.11877e-12,3.99951,-2.1245e-14,7.78225e-13,20.1334,4,0,0,25
200.69,1.53544e-11,4.12232e-12,3.99951,-2.12663e-14,7.78391e-13,20.1355,4,0,0,25
200.7,1.53654e-11,4.12586e-12,3.99951,-2.12876e-14,7.78558e-13,20.1376,4,0,0,25
200.71,1.53763e-11,4.12941e-12,3.99951,-2.1309e-14,7.78721e-13,20.1398,4,0,0,25
200.72,1.53872e-11,4.13295e-12,3.99951,-2.13303e-14,7.78884e-13,20.1419,4,0,0,25
200.73,1.53982e-11,4.1365e-12,3.99951,-2.13516e-14,7.79048e-13,20.144,4,0,0,25
200.74,1.54091e-11,4.14006e-12,3.99951,-2.13729e-14,7.79214e-13,20.1462,4,0,0,25
200.75,1.54201e-11,4.14361e-12,3.99951,-2.13942e-14,7.7938e-13,20.1483,4,0,0,25
200.76,1.5431e-11,4.14717e-12,3.99951,-2.14154e-14,7.79547e-13,20.1504,4,0,0,25
200.77,1.5442e-11,4.15072e-12,3.99951,-2.14367e-14,7.79713e-13,20.1525,4,0,0,25
200.78,1.5453e-11,4.15428e-12,3.99951,-2.14579e-14,7.79879e-13,20.1546,4,0,0,25
200.79,1.54639e-11,4.15785e-12,3.99951,-2.14792e-14,7.80043e-13,20.1567,4,0,0,25
200.8,1.54749e-11,4.16141e-12,3.99951,-2.15004e-14,7.80206e-13,20.1589,4,0,0,25
200.81,1.54859e-11,4.16498e-12,3.99951,-2.15216e-14,7.80367e-13,20.161,4,0,0,25
200.82,1.54969e-11,4.16854e-12,3.99951,-2.15428e-14,7.80527e-13,20.1631,4,0,0,25
200.83,1.55079e-11,4.17211e-12,3.99951,-2.1564e-14,7.80684e-13,20.1652,4,0,0,25
200.84,1.55189e-11,4.17569e-12,3.99951,-2.15851e-14,7.80845e-13,20.1673,4,0,0,25
200.85,1.55299e-11,4.17926e-12,3.99951,-2.16063e-14,7.81005e-13,20.1694,4,0,0,25
200.86,1.55409e-11,4.18284e-12,3.99951,-2.16274e-14,7.81165e-13,20.1714,4,0,0,25
200.87,1.55519e-11,4.18641e-12,3.99951,-2.16486e-14,7.81323e-13,20.1735,4,0,0,25
200.88,1.55629e-11,4.18999e-12,3.99951,-2.16697e-14,7.81477e-13,20.1756,4,0,0,25
200.89,1.55739e-11,4.19357e-12,3.99951,-2.16907e-14,7.81629e-13,20.1777,4,0,0,25
200.9,1.5585e-11,4.19716e-12,3.99951,-2.17118e-14,7.81777e-13,20.1798,4,0,0,25
200.91,1.5596e-11,4.20074e-12,3.99951,-2.17329e-14,7.81926e-13,20.1818,4,0,0,25
200.92,1.5607e-11,4.20433e-12,3.99951,-2.17539e-14,7.82074e-13,20.1839,4,0,0,25
200.93,1.56181e-11,4.20792e-12,3.99951,-2.17749e-14,7.82222e-13,20.186,4,0,0,25
200.94,1.56291e-11,4.21151e-12,3.99951,-2.17959e-14,7.82371e-13,20.188,4,0,0,25
200.95,1.56402e-11,4.21511e-12,3.99951,-2.18169e-14,7.82516e-13,20.1901,4,0,0,25
200.96,1.56512e-11,4.2187e-12,3.99951,-2.18379e-14,7.82665e-13,20.1921,4,0,0,25
200.97,1.56623e-11,4.2223e-12,3.99951,-2.18588e-14,7.8281e-13,20.1942,4,0,0,25
200.98,1.56734e-11,4.2259e-12,3.99951,-2.18798e-14,7.82953e-13,20.1962,4,0,0,25
200.99,1.56844e-11,4.2295e-12,3.99951,-2.19007e-14,7.83095e-13,20.1983,4,0,0,25
201,1.56955e-11,4.23311e-12,3.99951,-2.19216e-14,7.83238e-13,20.2003,4,0,0,25
201.01,1.57066e-11,4.23671e-12,3.99951,-2.19425e-14,7.83377e-13,20.2023,4,0,0,25
201.02,1.57177e-11,4.24032e-12,3.99951,-2.19633e-14,7.83514e-13,20.2044,4,0,0,25
201.03,1.57288e-11,4.24393e-12,3.99951,-2.19842e-14,7.8365e-13,20.2064,4,0,0,25
201.04,1.57399e-11,4.24754e-12,3.99951,-2.2005e-14,7.83787e-13,20.2084,4,0,0,25
201.05,1.5751e-11,4.25115e-12,3.99951,-2.20258e-14,7.83923e-13,20.2104,4,0,0,25
201.06,1.57621e-11,4.25477e-12,3.99951,-2.20466e-14,7.84057e-13,20.2124,4,0,0,25
201.07,1.57732e-11,4.25839e-12,3.99951,-2.20673e-14,7.84187e-13,20.2144,4,0,0,25
201.08,1.57843e-11,4.26201e-12,3.99951,-2.20881e-14,7.84315e-13,20.2164,4,0,0,25
201.09,1.57954e-11,4.26563e-12,3.99951,-2.21088e-14,7.84443e-13,20.2184,4,0,0,25
201.1,1.58065e-11,4.26925e-12,3.99951,-2.21295e-14,7.8457e-13,20.2204,4,0,0,25
201.11,1.58177e-11,4.27288e-12,3.99951,-2.21502e-14,7.84698e-13,20.2224,4,0,0,25
201.12,1.58288e-11,4.2765e-12,3.99951,-2.21709e-14,7.84825e-13,20.2244,4,0,0,25
201.13,1.584e-11,4.28013e-12,3.99951,-2.21915e-14,7.84956e-13,20.2264,4,0,0,25
201.14,1.58511e-11,4.28377e-12,3.99951,-2.22121e-14,7.85086e-13,20.2283,4,0,0,25
201.15,1.58623e-11,4.2874e-12,3.99951,-2.22327e-14,7.85217e-13,20.2303,4,0,0,25
201.16,1.58734e-11,4.29104e-12,3.99951,-2.22533e-14,7.85351e-13,20.2322,4,0,0,25
201.17,1.58846e-11,4.29467e-12,3.99951,-2.22739e-14,7.85484e-13,20.2342,4,0,0,25
201.18,1.58957e-11,4.29831e-12,3.99951,-2.22944e-14,7.85618e-13,20.2361,4,0,0,25
201.19,1.59069e-11,4.30195e-12,3.99951,-2.23149e-14,7.85748e-13,20.2381,4,0,0,25
201.2,1.59181e-11,4.3056e-12,3.99951,-2.23354e-14,7.85879e-13,20.24,4,0,0,25
201.21,1.59293e-11,4.30924e-12,3.99951,-2.23559e-14,7.86007e-13,20.242,4,0,0,25
201.22,1.59405e-11,4.31289e-12,3.99951,-2.23763e-14,7.86134e-13,20.2439,4,0,0,25
201.23,1.59516e-11,4.31654e-12,3.99951,-2.23967e-14,7.86262e-13,20.2458,4,0,0,25
201.24,1.59628e-11,4.32019e-12,3.99951,-2.24171e-14,7.86392e-13,20.2477,4,0,0,25
201.25,1.5974e-11,4.32385e-12,3.99951,-2.24375e-14,7.8652e-13,20.2496,4,0,0,25
201.26,1.59852e-11,4.3275e-12,3.99951,-2.24578e-14,7.86648e-13,20.2515,4,0,0,25
201.27,1.59965e-11,4.33116e-12,3.99951,-2.24781e-14,7.86778e-13,20.2534,4,0,0,25
201.28,1.60077e-11,4.33482e-12,3.99951,-2.24984e-14,7.86909e-13,20.2553,4,0,0,25
201.29,1.60189e-11,4.33848e-12,3.99951,-2.25187e-14,7.87039e-13,20.2572,4,0,0,25
201.3,1.60301e-11,4.34214e-12,3.99951,-2.25389e-14,7.8717e-13,20.2591,4,0,0,25
201.31,1.60414e-11,4.34581e-12,3.99951,-2.25592e-14,7.87304e-13,20.261,4,0,0,25
201.32,1.60526e-11,4.34948e-12,3.99951,-2.25794e-14,7.87437e-13,20.2628,4,0,0,25
201.33,1.60638e-11,4.35315e-12,3.99951,-2.25995e-14,7.87571e-13,20.2647,4,0,0,25
201.34,1.60751e-11,4.35682e-12,3.99951,-2.26196e-14,7.87707e-13,20.2665,4,0,0,25
201.35,1.60863e-11,4.36049e-12,3.99951,-2.26398e-14,7.87847e-13,20.2684,4,0,0,25
201.36,1.60976e-11,4.36417e-12,3.99951,-2.26598e-14,7.87987e-13,20.2702,4,0,0,25
201.37,1.61088e-11,4.36785e-12,3.99951,-2.26799e-14,7.88123e-13,20.2721,4,0,0,25
201.38,1.61201e-11,4.37153e-12,3.99951,-2.26999e-14,7.88263e-13,20.2739,4,0,0,25
201.39,1.61314e-11,4.37521e-12,3.99951,-2.27199e-14,7.88402e-13,20.2757,4,0,0,25
201.4,1.61427e-11,4.37889e-12,3.99951,-2.27398e-14,7.88539e-13,20.2775,4,0,0,25
201.41,1.61539e-11,4.38258e-12,3.99951,-2.27598e-14,7.88676e-13,20.2793,4,0,0,25
201.42,1.61652e-11,4.38627e-12,3.99951,-2.27797e-14,7.88812e-13,20.2811,4,0,0,25
201.43,1.61765e-11,4.38996e-12,3.99951,-2.27995e-14,7.88952e-13,20.2829,4,0,0,25
201.44,1.61878e-11,4.39365e-12,3.99951,-2.28193e-14,7.89091e-13,20.2847,4,0,0,25
201.45,1.61991e-11,4.39734e-12,3.99951,-2.28391e-14,7.89228e-13,20.2865,4,0,0,25
201.46,1.62104e-11,4.40104e-12,3.99951,-2.28589e-14,7.89365e-13,20.2883,4,0,0,25
201.47,1.62217e-11,4.40474e-12,3.99951,-2.28787e-14,7.89498e-13,20.2901,4,0,0,25
201.48,1.6233e-11,4.40844e-12,3.99951,-2.28984e-14,7.89635e-13,20.2918,4,0,0,25
201.49,1.62444e-11,4.41214e-12,3.99951,-2.2918e-14,7.89769e-13,20.2936,4,0,0,25
201.5,1.62557e-11,4.41584e-12,3.99951,-2.29377e-14,7.89905e-13,20.2953,4,0,0,25
201.51,1.6267e-11,4.41955e-12,3.99951,-2.29573e-14,7.90042e-13,20.2971,4,0,0,25
201.52,1.62784e-11,4.42326e-12,3.99951,-2.29769e-14,7.90175e-13,20.2988,4,0,0,25
201.53,1.62897e-11,4.42697e-12,3.99951,-2.29964e-14,7.90309e-13,20.3005,4,0,0,25
201.54,1.63011e-11,4.43068e-12,3.99951,-2.30159e-14,7.90443e-13,20.3022,4,0,0,25
201.55,1.63124e-11,4.43439e-12,3.99951,-2.30354e-14,7.90579e-13,20.304,4,0,0,25
201.56,1.63238e-11,4.43811e-12,3.99951,-2.30548e-14,7.90713e-13,20.3057,4,0,0,25
201.57,1.63351e-11,4.44183e-12,3.99951,-2.30742e-14,7.90847e-13,20.3074,4,0,0,25
201.58,1.63465e-11,4.44555e-12,3.99951,-2.30936e-14,7.9098e-13,20.309,4,0,0,25
201.59,1.63579e-11,4.44927e-12,3.99951,-2.31129e-14,7.91117e-13,20.3107,4,0,0,25
201.6,1.63692e-11,4.45299e-12,3.99951,-2.31322e-14,7.91257e-13,20.3124,4,0,0,25
201.61,1.63806e-11,4.45672e-12,3.99951,-2.31515e-14,7.91396e-13,20.3141,4,0,0,25
201.62,1.6392e-11,4.46045e-12,3.99951,-2.31707e-14,7.91539e-13,20.3157,4,0,0,25
